total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;world_nr;tick_nr
20;38;0;0;0.0;1;4234
20;38;0;0;0.0;1;4235
20;38;0;0;0.0;1;4236
20;38;0;0;0.0;1;4237
20;38;0;0;0.0;1;4238
20;38;0;0;0.0;1;4239
20;38;0;0;0.0;1;4240
20;38;0;0;0.0;1;4241
20;38;0;0;0.0;1;4242
20;38;0;0;0.0;1;4243
20;38;0;0;0.0;1;4244
20;38;0;0;0.0;1;4245
20;38;0;0;0.0;1;4246
20;38;0;0;0.0;1;4247
20;38;0;0;0.0;1;4248
20;38;0;0;0.0;1;4249
20;38;0;0;0.0;1;4250
20;38;0;0;0.0;1;4251
20;38;0;0;0.0;1;4252
20;38;0;0;0.0;1;4253
20;38;0;0;0.0;1;4254
20;38;0;0;0.0;1;4255
20;38;0;0;0.0;1;4256
20;38;0;0;0.0;1;4257
20;38;0;0;0.0;1;4258
20;38;0;0;0.0;1;4259
20;38;0;0;0.0;1;4260
20;38;0;0;0.0;1;4261
20;38;0;0;0.0;1;4262
20;38;0;0;0.0;1;4263
20;38;0;0;0.0;1;4264
20;38;0;0;0.0;1;4265
20;38;0;0;0.0;1;4266
20;38;0;0;0.0;1;4267
20;38;0;0;0.0;1;4268
20;38;0;0;0.0;1;4269
20;38;0;0;0.0;1;4270
20;38;0;0;0.0;1;4271
20;38;0;0;0.0;1;4272
20;38;0;0;0.0;1;4273
20;38;0;0;0.0;1;4274
20;38;0;0;0.0;1;4275
20;38;0;0;0.0;1;4276
20;38;0;0;0.0;1;4277
20;38;0;0;0.0;1;4278
20;38;0;0;0.0;1;4279
20;38;0;0;0.0;1;4280
20;38;0;0;0.0;1;4281
20;38;0;0;0.0;1;4282
20;38;0;0;0.0;1;4283
20;38;0;0;0.0;1;4284
20;38;0;0;0.0;1;4285
20;38;0;0;0.0;1;4286
20;38;0;0;0.0;1;4287
20;38;0;0;0.0;1;4288
20;38;0;0;0.0;1;4289
20;38;0;0;0.0;1;4290
20;38;0;0;0.0;1;4291
20;38;0;0;0.0;1;4292
20;38;0;0;0.0;1;4293
20;38;0;0;0.0;1;4294
20;38;0;0;0.0;1;4295
20;38;0;0;0.0;1;4296
20;38;0;0;0.0;1;4297
20;38;0;0;0.0;1;4298
20;38;0;0;0.0;1;4299
20;38;0;0;0.0;1;4300
20;38;0;0;0.0;1;4301
20;38;0;0;0.0;1;4302
20;38;0;0;0.0;1;4303
20;38;0;0;0.0;1;4304
20;38;0;0;0.0;1;4305
20;38;0;0;0.0;1;4306
20;38;0;0;0.0;1;4307
20;38;0;0;0.0;1;4308
20;38;0;0;0.0;1;4309
20;38;0;0;0.0;1;4310
20;38;0;0;0.0;1;4311
20;38;0;0;0.0;1;4312
20;38;0;0;0.0;1;4313
20;38;0;0;0.0;1;4314
20;38;0;0;0.0;1;4315
20;38;0;0;0.0;1;4316
20;38;0;0;0.0;1;4317
20;38;0;0;0.0;1;4318
20;38;0;0;0.0;1;4319
20;38;0;0;0.0;1;4320
21;38;0;0;0.0;1;4321
21;38;0;0;0.0;1;4322
21;38;0;0;0.0;1;4323
21;38;0;0;0.0;1;4324
21;38;0;0;0.0;1;4325
21;38;0;0;0.0;1;4326
21;38;0;0;0.0;1;4327
21;38;0;0;0.0;1;4328
21;38;0;0;0.0;1;4329
21;38;0;0;0.0;1;4330
21;38;0;0;0.0;1;4331
21;38;0;0;0.0;1;4332
21;38;0;0;0.0;1;4333
21;38;0;0;0.0;1;4334
21;38;0;0;0.0;1;4335
21;38;0;0;0.0;1;4336
21;38;0;0;0.0;1;4337
21;38;0;0;0.0;1;4338
21;38;0;0;0.0;1;4339
21;38;0;0;0.0;1;4340
21;38;0;0;0.0;1;4341
21;38;0;0;0.0;1;4342
21;38;0;0;0.0;1;4343
21;38;0;0;0.0;1;4344
21;38;0;0;0.0;1;4345
21;38;0;0;0.0;1;4346
21;38;0;0;0.0;1;4347
21;39;0;0;0.0;1;4348
21;39;0;0;0.0;1;4349
21;39;0;0;0.0;1;4350
21;39;0;0;0.0;1;4351
21;39;0;0;0.0;1;4352
21;39;0;0;0.0;1;4353
21;39;0;0;0.0;1;4354
21;39;0;0;0.0;1;4355
21;39;0;0;0.0;1;4356
21;39;0;0;0.0;1;4357
21;39;0;0;0.0;1;4358
21;39;0;0;0.0;1;4359
21;39;0;0;0.0;1;4360
21;39;0;0;0.0;1;4361
21;39;0;0;0.0;1;4362
21;39;0;0;0.0;1;4363
21;39;0;0;0.0;1;4364
21;39;0;0;0.0;1;4365
21;39;0;0;0.0;1;4366
21;39;0;0;0.0;1;4367
21;39;0;0;0.0;1;4368
21;39;0;0;0.0;1;4369
21;39;0;0;0.0;1;4370
21;39;0;0;0.0;1;4371
21;39;0;0;0.0;1;4372
21;39;0;0;0.0;1;4373
21;39;0;0;0.0;1;4374
21;39;0;0;0.0;1;4375
21;39;0;0;0.0;1;4376
21;39;0;0;0.0;1;4377
21;39;0;0;0.0;1;4378
21;39;0;0;0.0;1;4379
21;39;0;0;0.0;1;4380
21;39;0;0;0.0;1;4381
21;39;0;0;0.0;1;4382
21;39;0;0;0.0;1;4383
21;40;0;0;0.0;1;4384
21;40;0;0;0.0;1;4385
21;40;0;0;0.0;1;4386
21;40;0;0;0.0;1;4387
21;40;0;0;0.0;1;4388
21;40;0;0;0.0;1;4389
21;40;0;0;0.0;1;4390
21;40;0;0;0.0;1;4391
21;40;0;0;0.0;1;4392
21;40;0;0;0.0;1;4393
21;40;0;0;0.0;1;4394
21;40;0;0;0.0;1;4395
21;40;0;0;0.0;1;4396
21;40;0;0;0.0;1;4397
21;40;0;0;0.0;1;4398
21;40;0;0;0.0;1;4399
21;40;0;0;0.0;1;4400
21;40;0;0;0.0;1;4401
21;40;0;0;0.0;1;4402
21;40;0;0;0.0;1;4403
21;40;0;0;0.0;1;4404
21;40;0;0;0.0;1;4405
21;40;0;0;0.0;1;4406
21;40;0;0;0.0;1;4407
21;40;0;0;0.0;1;4408
21;40;0;0;0.0;1;4409
21;40;0;0;0.0;1;4410
21;40;0;0;0.0;1;4411
21;40;0;0;0.0;1;4412
21;40;0;0;0.0;1;4413
21;40;0;0;0.0;1;4414
21;40;0;0;0.0;1;4415
21;40;0;0;0.0;1;4416
21;40;0;0;0.0;1;4417
21;40;0;0;0.0;1;4418
21;40;0;0;0.0;1;4419
21;40;0;0;0.0;1;4420
21;40;0;0;0.0;1;4421
21;40;0;0;0.0;1;4422
21;40;0;0;0.0;1;4423
21;40;0;0;0.0;1;4424
21;40;0;0;0.0;1;4425
21;40;0;0;0.0;1;4426
21;40;0;0;0.0;1;4427
21;40;0;0;0.0;1;4428
21;40;0;0;0.0;1;4429
21;40;0;0;0.0;1;4430
21;40;0;0;0.0;1;4431
21;40;0;0;0.0;1;4432
21;40;0;0;0.0;1;4433
21;40;0;0;0.0;1;4434
21;40;0;0;0.0;1;4435
21;40;0;0;0.0;1;4436
21;40;0;0;0.0;1;4437
21;40;0;0;0.0;1;4438
21;40;0;0;0.0;1;4439
21;40;0;0;0.0;1;4440
21;40;0;0;0.0;1;4441
21;40;0;0;0.0;1;4442
21;40;0;0;0.0;1;4443
21;40;0;0;0.0;1;4444
21;40;0;0;0.0;1;4445
21;40;0;0;0.0;1;4446
21;40;0;0;0.0;1;4447
21;40;0;0;0.0;1;4448
21;40;0;0;0.0;1;4449
21;40;0;0;0.0;1;4450
21;40;0;0;0.0;1;4451
21;40;0;0;0.0;1;4452
21;40;0;0;0.0;1;4453
21;40;0;0;0.0;1;4454
21;40;0;0;0.0;1;4455
21;40;0;0;0.0;1;4456
21;40;0;0;0.0;1;4457
21;40;0;0;0.0;1;4458
21;40;0;0;0.0;1;4459
21;40;0;0;0.0;1;4460
21;40;0;0;0.0;1;4461
21;40;0;0;0.0;1;4462
21;40;0;0;0.0;1;4463
21;40;0;0;0.0;1;4464
21;40;0;0;0.0;1;4465
21;40;0;0;0.0;1;4466
21;40;0;0;0.0;1;4467
21;40;0;0;0.0;1;4468
21;40;0;0;0.0;1;4469
21;40;0;0;0.0;1;4470
21;40;0;0;0.0;1;4471
21;40;0;0;0.0;1;4472
21;40;0;0;0.0;1;4473
21;40;0;0;0.0;1;4474
21;40;0;0;0.0;1;4475
21;40;0;0;0.0;1;4476
21;40;0;0;0.0;1;4477
21;40;0;0;0.0;1;4478
21;40;0;0;0.0;1;4479
21;40;0;0;0.0;1;4480
21;40;0;0;0.0;1;4481
21;40;0;0;0.0;1;4482
21;40;0;0;0.0;1;4483
21;40;0;0;0.0;1;4484
21;40;0;0;0.0;1;4485
21;40;0;0;0.0;1;4486
21;40;0;0;0.0;1;4487
21;40;0;0;0.0;1;4488
21;40;0;0;0.0;1;4489
21;40;0;0;0.0;1;4490
21;40;0;0;0.0;1;4491
21;40;0;0;0.0;1;4492
21;40;0;0;0.0;1;4493
21;40;0;0;0.0;1;4494
21;40;0;0;0.0;1;4495
21;40;0;0;0.0;1;4496
21;40;0;0;0.0;1;4497
21;40;0;0;0.0;1;4498
21;40;0;0;0.0;1;4499
21;40;0;0;0.0;1;4500
21;40;0;0;0.0;1;4501
21;40;0;0;0.0;1;4502
21;40;0;0;0.0;1;4503
21;40;0;0;0.0;1;4504
21;40;0;0;0.0;1;4505
21;40;0;0;0.0;1;4506
21;40;0;0;0.0;1;4507
21;40;0;0;0.0;1;4508
21;40;0;0;0.0;1;4509
21;40;0;0;0.0;1;4510
21;40;0;0;0.0;1;4511
21;40;0;0;0.0;1;4512
21;40;0;0;0.0;1;4513
21;40;0;0;0.0;1;4514
21;40;0;0;0.0;1;4515
21;40;0;0;0.0;1;4516
21;40;0;0;0.0;1;4517
21;40;0;0;0.0;1;4518
21;40;0;0;0.0;1;4519
21;40;0;0;0.0;1;4520
21;40;0;0;0.0;1;4521
21;40;0;0;0.0;1;4522
21;40;0;0;0.0;1;4523
21;40;0;0;0.0;1;4524
21;40;0;0;0.0;1;4525
21;40;0;0;0.0;1;4526
21;40;0;0;0.0;1;4527
21;40;0;0;0.0;1;4528
21;40;0;0;0.0;1;4529
21;40;0;0;0.0;1;4530
21;40;0;0;0.0;1;4531
21;40;0;0;0.0;1;4532
21;40;0;0;0.0;1;4533
21;40;0;0;0.0;1;4534
21;40;0;0;0.0;1;4535
21;40;0;0;0.0;1;4536
21;40;0;0;0.0;1;4537
21;40;0;0;0.0;1;4538
21;40;0;0;0.0;1;4539
21;40;0;0;0.0;1;4540
21;40;0;0;0.0;1;4541
21;40;0;0;0.0;1;4542
21;40;0;0;0.0;1;4543
21;40;0;0;0.0;1;4544
21;40;0;0;0.0;1;4545
21;40;0;0;0.0;1;4546
21;40;0;0;0.0;1;4547
21;40;0;0;0.0;1;4548
21;40;0;0;0.0;1;4549
21;40;0;0;0.0;1;4550
21;40;0;0;0.0;1;4551
21;40;0;0;0.0;1;4552
21;40;0;0;0.0;1;4553
21;40;0;0;0.0;1;4554
21;40;0;0;0.0;1;4555
21;40;0;0;0.0;1;4556
21;40;0;0;0.0;1;4557
21;40;0;0;0.0;1;4558
21;40;0;0;0.0;1;4559
21;40;0;0;0.0;1;4560
21;40;0;0;0.0;1;4561
21;40;0;0;0.0;1;4562
21;40;0;0;0.0;1;4563
21;40;0;0;0.0;1;4564
21;40;0;0;0.0;1;4565
21;40;0;0;0.0;1;4566
21;40;0;0;0.0;1;4567
